0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0,0.75,0.8166666666666668,0.7272727272727274,0.7000000000000001,0.7213114754098362,0.59375,0.857142857142857,0.8571428571428572,0.9574468085106383,0.8846153846153846,0.7037037037037036,0.7536231884057971,0.8611111111111109,0.6862745098039216,0.8125,0.8,0.7173913043478259,0.736842105263158,0.7358490566037735,0.746268656716418,0.6756756756756757,0.6666666666666667,0.7878787878787878,0.8169014084507042,0.6829268292682927,0.6326530612244898,0.6875,0.7659574468085106,0.7083333333333333,0.7733333333333334,0.8181818181818182,0.6933333333333334,0.6338028169014085,0.6811594202898551
0.0,0.8,0.8333333333333334,0.7045454545454545,0.7399999999999999,0.7213114754098362,0.625,0.8412698412698412,0.7857142857142858,0.9361702127659574,0.9230769230769232,0.7407407407407406,0.7826086956521741,0.8333333333333333,0.4509803921568627,0.765625,0.8,0.8260869565217391,0.8947368421052628,0.7924528301886792,0.8358208955223881,0.8108108108108107,0.7391304347826088,0.8333333333333333,0.8591549295774649,0.7804878048780487,0.6326530612244898,0.640625,0.8510638297872339,0.9305555555555556,0.9066666666666668,0.8181818181818182,0.8266666666666667,0.647887323943662,0.7391304347826086
1.0,0.6666666666666667,0.7000000000000001,0.7045454545454545,0.7599999999999999,0.7540983606557379,0.578125,0.5873015873015872,0.5535714285714286,0.8723404255319148,0.9615384615384616,0.7592592592592592,0.7246376811594203,0.5972222222222222,0.6862745098039216,0.6875,0.72,0.5869565217391305,0.7894736842105263,0.6792452830188679,0.6716417910447762,0.6621621621621623,0.5217391304347826,0.803030303030303,0.7464788732394366,0.902439024390244,0.9183673469387754,0.78125,0.8936170212765957,0.9166666666666666,0.8133333333333335,0.948051948051948,0.8,0.7464788732394366,0.7826086956521738
0.0,0.6,0.7333333333333333,0.3409090909090909,0.5199999999999999,0.8360655737704918,0.765625,0.7777777777777777,0.8035714285714286,0.8297872340425533,0.8076923076923077,0.8333333333333331,0.9130434782608696,0.8194444444444444,0.6862745098039216,0.828125,0.78,0.8260869565217391,0.7894736842105263,0.7358490566037735,0.8805970149253731,0.8783783783783785,0.6811594202898551,0.8181818181818181,0.9014084507042254,0.7804878048780487,0.6938775510204079,0.78125,0.5106382978723403,0.7361111111111109,0.8666666666666668,0.8441558441558442,0.8133333333333334,0.5915492957746479,0.6521739130434783
1.0,0.3833333333333333,0.43333333333333335,0.6136363636363636,0.68,0.3278688524590165,0.359375,0.3968253968253968,0.44642857142857134,0.6595744680851064,0.6730769230769231,0.4444444444444444,0.5362318840579711,0.3472222222222222,0.4901960784313726,0.75,0.6000000000000001,0.8478260869565216,0.5263157894736843,0.5283018867924528,0.5522388059701493,0.6216216216216217,0.4057971014492754,0.2727272727272728,0.4084507042253521,0.7560975609756097,0.7142857142857142,0.875,0.7021276595744681,0.20833333333333331,0.38666666666666666,0.7142857142857143,0.4666666666666667,0.5774647887323944,0.6811594202898551
1.0,0.7666666666666666,0.7333333333333333,0.7727272727272728,0.68,0.8032786885245904,0.71875,0.9206349206349208,0.7142857142857142,0.9361702127659574,0.9615384615384616,0.8333333333333331,0.9420289855072465,0.8472222222222222,0.4705882352941175,0.5625,0.6000000000000001,0.5652173913043478,0.7017543859649122,0.8113207547169811,0.7910447761194029,0.8243243243243243,0.5507246376811594,0.8787878787878787,0.9154929577464788,0.9512195121951221,0.6938775510204079,0.703125,0.7021276595744681,0.9444444444444444,0.92,0.8831168831168832,0.8933333333333333,0.7323943661971831,0.8405797101449275
1.0,0.6833333333333333,0.9,0.8181818181818182,0.7799999999999999,0.5901639344262295,0.5625,0.7936507936507937,0.8928571428571428,0.8723404255319148,0.9423076923076924,0.2407407407407407,0.43478260869565216,0.8611111111111109,0.5490196078431373,0.75,0.6000000000000001,0.4999999999999999,0.8245614035087719,0.8490566037735848,0.25373134328358204,0.2972972972972973,0.5072463768115942,0.7727272727272727,0.8591549295774649,0.7073170731707318,0.6326530612244898,0.703125,0.5319148936170213,0.6249999999999999,0.8933333333333334,0.4155844155844156,0.4,0.18309859154929573,0.20289855072463767
1.0,0.6833333333333333,0.7166666666666667,0.7272727272727274,0.82,0.8032786885245904,0.71875,0.8095238095238095,0.6785714285714286,0.8085106382978723,0.7307692307692308,0.8518518518518517,0.927536231884058,0.8055555555555555,0.5098039215686274,0.71875,0.4000000000000001,0.4347826086956522,0.6140350877192982,0.6415094339622641,0.8507462686567165,0.8783783783783785,0.6666666666666667,0.8181818181818181,0.8169014084507042,0.5609756097560975,0.4897959183673468,0.546875,0.5957446808510638,0.7361111111111109,0.7866666666666667,0.8571428571428572,0.8666666666666667,0.647887323943662,0.855072463768116
1.0,0.6166666666666667,0.5,0.8409090909090909,0.5199999999999999,0.7213114754098362,0.3125,0.5555555555555556,0.6964285714285714,0.6170212765957447,0.42307692307692296,0.7222222222222222,0.4782608695652174,0.7222222222222222,0.4901960784313726,0.703125,0.8,0.6304347826086957,0.7543859649122806,0.4150943396226415,0.582089552238806,0.5540540540540542,0.9130434782608696,0.8484848484848484,0.5774647887323944,0.8536585365853658,0.8979591836734693,0.640625,0.7659574468085106,0.7083333333333333,0.6266666666666667,0.6753246753246753,0.3066666666666667,0.4929577464788733,0.37681159420289856
1.0,0.8500000000000001,0.8666666666666666,0.7727272727272728,0.9,0.737704918032787,0.5625,0.73015873015873,0.75,0.6382978723404255,0.5576923076923077,0.4629629629629629,0.4057971014492753,0.5416666666666666,0.6274509803921569,0.71875,0.8600000000000001,0.6521739130434782,0.5964912280701755,0.4716981132075472,0.5970149253731344,0.40540540540540543,0.463768115942029,0.6363636363636365,0.8169014084507042,0.8536585365853658,0.6122448979591837,0.6875,0.8510638297872339,0.7083333333333333,0.8133333333333335,0.7142857142857143,0.64,0.5915492957746479,0.608695652173913
1.0,0.8666666666666667,0.8333333333333334,0.3636363636363637,0.34,0.5245901639344264,0.390625,0.7777777777777777,0.5892857142857142,0.23404255319148934,0.3846153846153846,0.7037037037037036,0.7536231884057971,0.9166666666666666,0.21568627450980396,0.4375,0.6400000000000001,0.4130434782608695,0.6666666666666667,0.7735849056603773,0.6268656716417911,0.7297297297297298,0.7101449275362319,0.6212121212121213,0.4788732394366198,0.3414634146341463,0.6122448979591837,0.734375,0.0,0.7361111111111109,0.6400000000000001,0.4025974025974026,0.5066666666666667,0.4788732394366198,0.6956521739130435
1.0,0.75,0.7166666666666667,0.6136363636363636,0.68,0.6885245901639345,0.609375,0.8412698412698412,0.8928571428571428,0.8085106382978723,0.8269230769230769,0.7037037037037036,0.7681159420289856,0.7916666666666666,0.5490196078431373,0.703125,0.8,0.7173913043478259,0.736842105263158,0.6981132075471698,0.5373134328358209,0.7162162162162162,0.39130434782608703,0.803030303030303,0.7323943661971831,0.8780487804878049,0.7346938775510203,0.75,0.7872340425531914,0.8749999999999999,0.8133333333333335,0.5974025974025974,0.5333333333333333,0.4788732394366198,0.5942028985507246
1.0,0.9333333333333332,0.9333333333333332,0.9090909090909092,0.7200000000000001,0.7868852459016396,0.625,0.873015873015873,0.7857142857142858,0.702127659574468,0.596153846153846,0.6851851851851852,0.7391304347826088,0.8194444444444444,0.588235294117647,0.8125,0.6000000000000001,0.6304347826086957,0.4912280701754385,0.3962264150943397,0.7313432835820896,0.6756756756756757,0.7536231884057971,0.9393939393939394,0.8309859154929577,0.902439024390244,0.7551020408163265,0.546875,0.8297872340425532,0.7916666666666666,0.7600000000000001,0.4675324675324676,0.37333333333333335,0.1971830985915493,0.33333333333333337
1.0,0.8166666666666667,0.7500000000000001,0.6136363636363636,0.62,0.7049180327868854,0.5625,0.9206349206349208,0.8392857142857142,0.6382978723404255,0.7115384615384615,0.7962962962962962,0.8405797101449276,0.8749999999999999,0.6274509803921569,0.6875,0.8200000000000001,0.6739130434782609,0.7192982456140351,0.6226415094339622,0.7761194029850746,0.7297297297297298,0.7536231884057971,0.8636363636363635,0.8732394366197184,0.8536585365853658,0.6734693877551019,0.734375,0.7446808510638296,0.8333333333333333,0.8800000000000001,0.7792207792207793,0.7333333333333334,0.6619718309859155,0.8115942028985507
1.0,0.15000000000000002,0.33333333333333337,0.8636363636363636,0.0,0.7213114754098362,0.4375,0.5396825396825397,0.5178571428571428,0.8936170212765958,0.8076923076923077,0.7222222222222222,0.18840579710144928,0.43055555555555547,0.5098039215686274,0.3125,0.44,0.5652173913043478,0.4736842105263158,0.3207547169811321,0.07462686567164181,0.1756756756756757,0.3623188405797102,0.6060606060606062,0.323943661971831,0.7804878048780487,0.6734693877551019,0.0,0.7234042553191489,0.25,0.33333333333333337,0.15584415584415584,0.0,0.09859154929577464,0.10144927536231883
0.0,0.7833333333333334,0.9,0.7727272727272728,0.7599999999999999,0.7540983606557379,0.71875,0.9206349206349208,0.8035714285714286,0.8297872340425533,0.8846153846153846,0.6666666666666666,0.7681159420289856,0.7361111111111109,0.7647058823529411,0.84375,0.8200000000000001,0.8043478260869564,0.7543859649122806,0.7547169811320754,0.7313432835820896,0.7432432432432432,0.5942028985507246,0.7575757575757576,0.8732394366197184,0.902439024390244,0.7346938775510203,0.765625,0.7446808510638296,0.8194444444444444,0.8666666666666668,0.7662337662337663,0.7866666666666667,0.6338028169014085,0.7246376811594203
1.0,0.7333333333333334,0.8166666666666668,0.5681818181818182,0.2799999999999999,0.6885245901639345,0.546875,0.873015873015873,0.5357142857142856,0.6808510638297872,0.4615384615384615,0.6296296296296297,0.7826086956521741,0.9027777777777778,0.588235294117647,0.75,0.76,0.4782608695652174,0.736842105263158,0.6037735849056604,0.6268656716417911,0.7567567567567568,0.8840579710144927,0.8636363636363635,0.7323943661971831,0.5853658536585366,0.6326530612244898,0.578125,0.9148936170212764,0.8472222222222222,0.7333333333333334,0.8181818181818182,0.7066666666666667,0.6056338028169014,0.7101449275362318
1.0,0.8666666666666667,0.7666666666666667,0.8181818181818182,0.82,0.8852459016393444,0.6875,0.8253968253968254,0.7857142857142858,0.9361702127659574,0.8653846153846154,0.925925925925926,0.8840579710144928,0.9027777777777778,0.7843137254901958,0.78125,0.76,0.7608695652173912,0.8596491228070176,0.7358490566037735,0.9253731343283584,0.8378378378378379,0.8840579710144927,0.8787878787878787,0.8450704225352114,0.8292682926829268,0.6530612244897958,0.65625,0.7021276595744681,0.9444444444444444,0.8666666666666668,0.8831168831168832,0.76,0.6619718309859155,0.7101449275362318
1.0,0.7833333333333334,0.7999999999999999,0.6363636363636364,0.64,0.737704918032787,0.65625,0.9523809523809524,0.7678571428571428,0.8936170212765958,0.8461538461538459,0.7407407407407406,0.8405797101449276,0.8888888888888887,0.7254901960784312,0.84375,0.8,0.7391304347826088,0.8947368421052628,0.8301886792452831,0.7164179104477613,0.6216216216216217,0.6666666666666667,0.7575757575757576,0.7605633802816901,0.7317073170731708,0.6530612244897958,0.671875,0.8297872340425532,0.8611111111111109,0.8266666666666668,0.7922077922077922,0.7866666666666667,0.6338028169014085,0.7536231884057971
1.0,0.7333333333333334,0.9833333333333332,0.7954545454545455,0.84,0.8688524590163935,0.6875,0.968253968253968,0.8214285714285714,0.8936170212765958,0.9423076923076924,0.7777777777777778,0.8260869565217391,0.7638888888888888,0.7058823529411764,0.890625,0.8600000000000001,0.891304347826087,0.7192982456140351,0.6981132075471698,0.7014925373134329,0.7702702702702704,0.6666666666666667,0.8181818181818181,0.8309859154929577,0.8292682926829268,0.6734693877551019,0.765625,0.6808510638297871,0.8055555555555555,0.7600000000000001,0.8441558441558442,0.7866666666666667,0.6619718309859155,0.7536231884057971
0.0,0.7166666666666668,0.55,0.7045454545454545,0.64,0.7868852459016396,0.6875,0.8253968253968254,0.7142857142857142,0.7659574468085105,0.8076923076923077,0.8888888888888887,0.8695652173913044,0.8055555555555555,0.607843137254902,0.796875,0.74,0.6956521739130433,0.6666666666666667,0.7735849056603773,0.8208955223880597,0.7702702702702704,0.5797101449275363,0.8636363636363635,0.8591549295774649,0.8780487804878049,0.7551020408163265,0.796875,0.6808510638297871,0.7777777777777777,0.8400000000000001,0.8571428571428572,0.8,0.676056338028169,0.7971014492753623
1.0,0.6166666666666667,0.6333333333333333,0.6590909090909091,0.4799999999999999,0.737704918032787,0.546875,0.9365079365079364,0.9464285714285714,0.851063829787234,0.7307692307692308,0.8703703703703703,0.8260869565217391,0.8749999999999999,0.6274509803921569,0.921875,0.76,0.891304347826087,0.5263157894736843,0.4528301886792453,0.4477611940298508,0.4864864864864865,0.6086956521739131,0.7424242424242424,0.8309859154929577,0.7560975609756097,0.6326530612244898,0.71875,0.8085106382978724,0.8194444444444444,0.8400000000000001,0.8051948051948052,0.68,0.6901408450704225,0.7391304347826086
1.0,0.6833333333333333,0.65,0.7500000000000001,0.7000000000000001,0.819672131147541,0.625,0.6984126984126984,0.6607142857142858,0.7659574468085105,0.6923076923076923,0.925925925925926,0.7391304347826088,0.6805555555555555,0.7254901960784312,0.609375,0.8200000000000001,0.608695652173913,0.736842105263158,0.6981132075471698,0.8059701492537313,0.7162162162162162,0.33333333333333337,0.6363636363636365,0.647887323943662,0.7317073170731708,0.8775510204081631,0.734375,0.7021276595744681,0.7499999999999999,0.7866666666666667,0.9090909090909092,0.7466666666666667,0.7042253521126759,0.7536231884057971
1.0,0.5666666666666667,0.13333333333333336,0.7500000000000001,0.34,0.7213114754098362,0.25,0.3968253968253968,0.3035714285714285,0.5957446808510639,0.75,0.537037037037037,0.6376811594202899,0.7361111111111109,0.7647058823529411,0.71875,0.9000000000000001,0.9130434782608696,0.7894736842105263,0.6415094339622641,0.746268656716418,0.7972972972972974,0.6376811594202899,0.5757575757575757,0.2535211267605634,0.7804878048780487,0.5510204081632653,0.6875,0.8297872340425532,0.8749999999999999,0.4533333333333333,0.8311688311688312,0.8133333333333334,0.647887323943662,0.7826086956521738
1.0,0.5833333333333334,0.31666666666666665,0.43181818181818177,0.17999999999999994,0.8688524590163935,0.5,0.5238095238095237,0.6428571428571428,0.9148936170212766,0.42307692307692296,0.6666666666666666,0.9420289855072465,0.9166666666666666,0.4901960784313726,0.65625,0.5,0.4565217391304347,0.4912280701754385,0.4528301886792453,0.5373134328358209,0.7702702702702704,0.8695652173913044,0.0,0.0,0.19512195121951226,0.5306122448979591,0.65625,0.42553191489361697,0.08333333333333334,0.0,0.12987012987012986,0.8133333333333334,0.2676056338028169,0.5217391304347826
1.0,0.6499999999999999,0.55,0.6818181818181818,0.7200000000000001,0.4918032786885246,0.046875,0.047619047619047616,0.5714285714285714,0.6595744680851064,0.8076923076923077,0.0,0.04347826086956523,0.2777777777777778,0.2941176470588235,0.65625,0.6400000000000001,0.5869565217391305,0.7543859649122806,0.8113207547169811,0.07462686567164181,0.13513513513513514,0.39130434782608703,0.34848484848484845,0.16901408450704228,0.7560975609756097,0.6938775510204079,0.8125,0.6382978723404256,0.5138888888888888,0.5066666666666667,0.2987012987012987,0.026666666666666658,0.05633802816901407,0.3478260869565218
1.0,0.5166666666666667,0.5333333333333333,0.7954545454545455,0.68,0.918032786885246,0.625,0.8253968253968254,0.5,0.8723404255319148,0.9038461538461536,0.9444444444444444,0.9855072463768116,0.8472222222222222,0.607843137254902,0.671875,0.76,0.5869565217391305,0.7192982456140351,0.6981132075471698,0.8507462686567165,0.972972972972973,0.7246376811594203,0.8484848484848484,0.7605633802816901,0.902439024390244,0.7959183673469388,0.75,0.4680851063829787,0.8194444444444444,0.7333333333333334,0.8831168831168832,0.8266666666666667,0.7042253521126759,0.8260869565217391
1.0,0.6333333333333333,0.7500000000000001,0.7272727272727274,0.7999999999999999,0.6229508196721312,0.609375,0.8412698412698412,0.7678571428571428,0.8085106382978723,0.8461538461538459,0.7592592592592592,0.7826086956521741,0.8749999999999999,0.588235294117647,0.8125,0.78,0.7608695652173912,0.8245614035087719,0.8301886792452831,0.7910447761194029,0.7837837837837838,0.8115942028985508,0.7878787878787878,0.8873239436619719,0.6829268292682927,0.510204081632653,0.625,0.7021276595744681,0.8888888888888887,0.9866666666666668,0.8571428571428572,0.8933333333333333,0.7042253521126759,0.8695652173913043
1.0,0.8,0.9,0.8636363636363636,0.7999999999999999,0.819672131147541,0.671875,0.7619047619047619,0.9464285714285714,0.5744680851063829,0.5769230769230769,0.8888888888888887,0.8840579710144928,0.8749999999999999,0.7647058823529411,0.859375,0.7,0.8260869565217391,0.736842105263158,0.7547169811320754,0.8507462686567165,0.8918918918918919,0.6376811594202899,0.696969696969697,0.8873239436619719,0.8048780487804877,0.6734693877551019,0.78125,0.553191489361702,0.7361111111111109,0.7200000000000001,0.8701298701298702,0.7066666666666667,0.6197183098591549,0.855072463768116
1.0,0.8333333333333333,0.7666666666666667,0.8181818181818182,0.7799999999999999,0.9508196721311476,0.78125,0.9047619047619048,0.6785714285714286,0.9361702127659574,0.9423076923076924,0.8888888888888887,0.9130434782608696,0.7499999999999999,0.6666666666666667,0.734375,0.78,0.7826086956521741,0.8947368421052628,0.9056603773584904,0.8955223880597015,0.8513513513513513,0.6086956521739131,0.8787878787878787,0.8591549295774649,0.902439024390244,0.8163265306122449,0.796875,0.6382978723404256,0.7916666666666666,0.8,0.8961038961038962,0.8400000000000001,0.676056338028169,0.7681159420289855
1.0,0.6666666666666667,0.7999999999999999,0.7272727272727274,0.7599999999999999,0.737704918032787,0.703125,0.8253968253968254,0.8035714285714286,0.8085106382978723,0.8269230769230769,0.8148148148148148,0.8840579710144928,0.7916666666666666,0.7843137254901958,0.875,0.74,0.8043478260869564,0.7017543859649122,0.6415094339622641,0.746268656716418,0.7162162162162162,0.5942028985507246,0.7272727272727273,0.8169014084507042,0.8536585365853658,0.7142857142857142,0.796875,0.8085106382978724,0.7916666666666666,0.8533333333333334,0.8961038961038962,0.8533333333333334,0.6338028169014085,0.8115942028985507
0.0,0.6,0.9,0.7272727272727274,0.84,0.6721311475409837,0.703125,0.857142857142857,0.8035714285714286,0.8085106382978723,0.8653846153846154,0.7407407407407406,0.7681159420289856,0.7777777777777777,0.8431372549019607,0.8125,0.78,0.7173913043478259,0.7543859649122806,0.6792452830188679,0.8208955223880597,0.7837837837837838,0.7391304347826088,0.8636363636363635,0.9577464788732394,0.902439024390244,0.6326530612244898,0.734375,0.6595744680851063,0.7499999999999999,0.8800000000000001,0.7272727272727273,0.7066666666666667,0.5633802816901409,0.7391304347826086
1.0,0.7833333333333334,0.65,0.8409090909090909,0.88,0.7868852459016396,0.6875,0.8095238095238095,0.6607142857142858,0.8723404255319148,0.8269230769230769,0.8148148148148148,0.8260869565217391,0.7222222222222222,0.7843137254901958,0.75,0.78,0.6956521739130433,0.8771929824561404,0.8867924528301886,0.9402985074626864,0.9324324324324323,0.6811594202898551,0.9090909090909092,0.9577464788732394,0.902439024390244,0.7142857142857142,0.703125,0.7021276595744681,0.8472222222222222,0.92,0.8831168831168832,0.8533333333333334,0.7464788732394366,0.8260869565217391
1.0,0.6499999999999999,0.7000000000000001,0.6363636363636364,0.5599999999999999,0.7540983606557379,0.640625,0.9365079365079364,0.5892857142857142,0.4255319148936171,0.6538461538461537,0.4814814814814814,0.5797101449275363,1.0,0.4705882352941175,0.796875,0.74,0.5652173913043478,0.5614035087719298,0.490566037735849,0.4477611940298508,0.5810810810810811,1.0,0.696969696969697,0.6338028169014085,0.8048780487804877,0.6122448979591837,0.734375,0.9148936170212764,0.7777777777777777,0.6933333333333335,0.6363636363636364,0.76,0.4929577464788733,0.5507246376811594
1.0,0.8,0.6833333333333332,0.7272727272727274,0.6,0.7540983606557379,0.609375,0.7142857142857142,0.8392857142857142,0.7659574468085105,0.7115384615384615,0.7037037037037036,0.7681159420289856,0.8333333333333333,0.7843137254901958,0.890625,0.8800000000000001,0.7391304347826088,0.4736842105263158,0.28301886792452824,0.6119402985074627,0.4189189189189189,0.7391304347826088,0.8939393939393938,0.7323943661971831,0.8048780487804877,0.6530612244897958,0.6875,0.7021276595744681,0.7361111111111109,0.6533333333333334,0.7272727272727273,0.4400000000000001,0.5633802816901409,0.608695652173913
1.0,0.8166666666666667,0.6833333333333332,0.7045454545454545,0.66,0.9344262295081968,0.890625,0.7142857142857142,0.7321428571428572,0.851063829787234,0.8846153846153846,0.8703703703703703,0.9130434782608696,0.8888888888888887,0.607843137254902,0.75,0.74,0.8260869565217391,0.8245614035087719,0.8867924528301886,0.9253731343283584,0.8513513513513513,0.7681159420289856,0.8787878787878787,0.8732394366197184,0.8048780487804877,0.6938775510204079,0.765625,0.6382978723404256,0.8055555555555555,0.8933333333333334,0.8051948051948052,0.8400000000000001,0.6338028169014085,0.7826086956521738
1.0,0.75,0.65,0.5681818181818182,0.5199999999999999,0.3934426229508197,0.171875,0.5555555555555556,0.6071428571428572,0.0,0.4423076923076923,0.07407407407407407,0.0,0.5416666666666666,0.2941176470588235,0.9375,0.8,0.17391304347826084,0.4210526315789473,0.5471698113207547,0.08955223880597016,0.35135135135135137,0.13043478260869565,0.393939393939394,0.5211267605633804,0.6829268292682927,0.3265306122448979,0.609375,0.5744680851063829,0.7222222222222222,0.7066666666666668,0.10389610389610388,0.013333333333333336,0.028169014084507032,0.10144927536231883
0.0,0.8500000000000001,0.8666666666666666,0.7727272727272728,0.82,0.6885245901639345,0.578125,0.7460317460317459,0.9285714285714286,0.8085106382978723,0.8269230769230769,0.7592592592592592,0.855072463768116,0.8055555555555555,0.8627450980392157,0.953125,0.9000000000000001,0.8695652173913043,0.7719298245614035,0.7735849056603773,0.7164179104477613,0.7567567567567568,0.7246376811594203,0.8484848484848484,0.8732394366197184,0.8780487804878049,0.7755102040816326,0.796875,0.8085106382978724,0.7638888888888888,0.8400000000000001,0.7402597402597403,0.76,0.6197183098591549,0.7536231884057971
